"","user name","statusesCount","followersCount","favoritesCount","friendsCount","url","name","created","protected","verified","screenName","location","lang","id","listedCount","followRequestSent","profileImageUrl","tweets date","tweet "
"sadquotes.343","we are trying to kill time, while time is killing us | dm for promos l TheTwitterEmpire@outlook.com l",459,125687,207,0,NA,"Sad Quotes",2009-12-10 06:07:23,FALSE,FALSE,"SadQuotes","turn on tweet notifications","en","95838017",271,FALSE,"http://pbs.twimg.com/profile_images/934002937239613440/Q868nBzy_normal.jpg",2010-09-18 03:33:32,"you never see my tears but that doesnt mean i dont cry you never feel my pain but that doesnt mean i dont hurt  eugenedlgza"
"sadquotes.344","we are trying to kill time, while time is killing us | dm for promos l TheTwitterEmpire@outlook.com l",459,125687,207,0,NA,"Sad Quotes",2009-12-10 06:07:23,FALSE,FALSE,"SadQuotes","turn on tweet notifications","en","95838017",271,FALSE,"http://pbs.twimg.com/profile_images/934002937239613440/Q868nBzy_normal.jpg",2010-09-18 03:32:51,"you only see me smile and that doesnt mean that i am happy  eugenedlgza"
"sadquotes.345","we are trying to kill time, while time is killing us | dm for promos l TheTwitterEmpire@outlook.com l",459,125687,207,0,NA,"Sad Quotes",2009-12-10 06:07:23,FALSE,FALSE,"SadQuotes","turn on tweet notifications","en","95838017",271,FALSE,"http://pbs.twimg.com/profile_images/934002937239613440/Q868nBzy_normal.jpg",2010-09-03 11:03:49,"does god hear me cry at night does he know when i feel so sad feels like ive been kicked in the stomach god i need an answer "
"sadquotes.346","we are trying to kill time, while time is killing us | dm for promos l TheTwitterEmpire@outlook.com l",459,125687,207,0,NA,"Sad Quotes",2009-12-10 06:07:23,FALSE,FALSE,"SadQuotes","turn on tweet notifications","en","95838017",271,FALSE,"http://pbs.twimg.com/profile_images/934002937239613440/Q868nBzy_normal.jpg",2010-09-03 11:01:40,"where does the love goi dont knowwhen its all said  donehow could i b loosing u forever after all the time we spent together  miley c"
"sadquotes.347","we are trying to kill time, while time is killing us | dm for promos l TheTwitterEmpire@outlook.com l",459,125687,207,0,NA,"Sad Quotes",2009-12-10 06:07:23,FALSE,FALSE,"SadQuotes","turn on tweet notifications","en","95838017",271,FALSE,"http://pbs.twimg.com/profile_images/934002937239613440/Q868nBzy_normal.jpg",2010-09-03 11:00:14,"i miss listening to your heart it made me feel alive and loved now i feel dead and worth nothing"
"sadquotes.348","we are trying to kill time, while time is killing us | dm for promos l TheTwitterEmpire@outlook.com l",459,125687,207,0,NA,"Sad Quotes",2009-12-10 06:07:23,FALSE,FALSE,"SadQuotes","turn on tweet notifications","en","95838017",271,FALSE,"http://pbs.twimg.com/profile_images/934002937239613440/Q868nBzy_normal.jpg",2010-08-31 11:15:00,"keeping my head high for another night every step a get closer to a new life"
"sadquotes.349","we are trying to kill time, while time is killing us | dm for promos l TheTwitterEmpire@outlook.com l",459,125687,207,0,NA,"Sad Quotes",2009-12-10 06:07:23,FALSE,FALSE,"SadQuotes","turn on tweet notifications","en","95838017",271,FALSE,"http://pbs.twimg.com/profile_images/934002937239613440/Q868nBzy_normal.jpg",2010-08-31 11:13:33,"family has ily in it although friend has end lover has over  believe has lie i guess the only things that will always be there is family"
"sadquotes.350","we are trying to kill time, while time is killing us | dm for promos l TheTwitterEmpire@outlook.com l",459,125687,207,0,NA,"Sad Quotes",2009-12-10 06:07:23,FALSE,FALSE,"SadQuotes","turn on tweet notifications","en","95838017",271,FALSE,"http://pbs.twimg.com/profile_images/934002937239613440/Q868nBzy_normal.jpg",2010-08-31 11:10:45,"i dont deserve your tears but you deserve mine"
"sadquotes.351","we are trying to kill time, while time is killing us | dm for promos l TheTwitterEmpire@outlook.com l",459,125687,207,0,NA,"Sad Quotes",2009-12-10 06:07:23,FALSE,FALSE,"SadQuotes","turn on tweet notifications","en","95838017",271,FALSE,"http://pbs.twimg.com/profile_images/934002937239613440/Q868nBzy_normal.jpg",2010-08-31 11:10:25,"maramanzano thank you your approval means the world xx"
"sadquotes.352","we are trying to kill time, while time is killing us | dm for promos l TheTwitterEmpire@outlook.com l",459,125687,207,0,NA,"Sad Quotes",2009-12-10 06:07:23,FALSE,FALSE,"SadQuotes","turn on tweet notifications","en","95838017",271,FALSE,"http://pbs.twimg.com/profile_images/934002937239613440/Q868nBzy_normal.jpg",2010-08-31 11:08:42,"i dont deserve your tears but i deserve yours"
"sadquotes.353","we are trying to kill time, while time is killing us | dm for promos l TheTwitterEmpire@outlook.com l",459,125687,207,0,NA,"Sad Quotes",2009-12-10 06:07:23,FALSE,FALSE,"SadQuotes","turn on tweet notifications","en","95838017",271,FALSE,"http://pbs.twimg.com/profile_images/934002937239613440/Q868nBzy_normal.jpg",2010-08-31 11:08:05,"were in the middle of a storm my tears are lost in the rain and my words are lost in the thunder"
"sadquotes.354","we are trying to kill time, while time is killing us | dm for promos l TheTwitterEmpire@outlook.com l",459,125687,207,0,NA,"Sad Quotes",2009-12-10 06:07:23,FALSE,FALSE,"SadQuotes","turn on tweet notifications","en","95838017",271,FALSE,"http://pbs.twimg.com/profile_images/934002937239613440/Q868nBzy_normal.jpg",2010-08-30 10:46:28,"i cry when i see your picture with me in my room i want to call you but im scared youll reject me im waiting by the phone for you"
"sadquotes.355","we are trying to kill time, while time is killing us | dm for promos l TheTwitterEmpire@outlook.com l",459,125687,207,0,NA,"Sad Quotes",2009-12-10 06:07:23,FALSE,FALSE,"SadQuotes","turn on tweet notifications","en","95838017",271,FALSE,"http://pbs.twimg.com/profile_images/934002937239613440/Q868nBzy_normal.jpg",2010-08-30 10:45:13,"my septemberwish is to have you in my arms and you by my side so that i can finally be happy in my life"
"sadquotes.356","we are trying to kill time, while time is killing us | dm for promos l TheTwitterEmpire@outlook.com l",459,125687,207,0,NA,"Sad Quotes",2009-12-10 06:07:23,FALSE,FALSE,"SadQuotes","turn on tweet notifications","en","95838017",271,FALSE,"http://pbs.twimg.com/profile_images/934002937239613440/Q868nBzy_normal.jpg",2010-08-30 10:44:06,"and i love you more than i did beforeand then today i dont see your face nothings changed no one can take your place  staymiley cyrus"
"sadquotes.357","we are trying to kill time, while time is killing us | dm for promos l TheTwitterEmpire@outlook.com l",459,125687,207,0,NA,"Sad Quotes",2009-12-10 06:07:23,FALSE,FALSE,"SadQuotes","turn on tweet notifications","en","95838017",271,FALSE,"http://pbs.twimg.com/profile_images/934002937239613440/Q868nBzy_normal.jpg",2010-08-30 10:42:00," people look at keyboard after watching this video gtgt bitlykeyboardlook ltlt"
"sadquotes.358","we are trying to kill time, while time is killing us | dm for promos l TheTwitterEmpire@outlook.com l",459,125687,207,0,NA,"Sad Quotes",2009-12-10 06:07:23,FALSE,FALSE,"SadQuotes","turn on tweet notifications","en","95838017",271,FALSE,"http://pbs.twimg.com/profile_images/934002937239613440/Q868nBzy_normal.jpg",2010-08-26 10:17:34,"ouch my heart"
"sadquotes.359","we are trying to kill time, while time is killing us | dm for promos l TheTwitterEmpire@outlook.com l",459,125687,207,0,NA,"Sad Quotes",2009-12-10 06:07:23,FALSE,FALSE,"SadQuotes","turn on tweet notifications","en","95838017",271,FALSE,"http://pbs.twimg.com/profile_images/934002937239613440/Q868nBzy_normal.jpg",2010-08-26 10:15:44,"i look in the mirror and dont recognize the face i talk to my friends and dont know the voice when i see you i miss my heart"
"sadquotes.360","we are trying to kill time, while time is killing us | dm for promos l TheTwitterEmpire@outlook.com l",459,125687,207,0,NA,"Sad Quotes",2009-12-10 06:07:23,FALSE,FALSE,"SadQuotes","turn on tweet notifications","en","95838017",271,FALSE,"http://pbs.twimg.com/profile_images/934002937239613440/Q868nBzy_normal.jpg",2010-08-26 10:14:23,"i wonder why we cry is it just to show how much we hurt i wish i didnt cry around you"
"sadquotes.361","we are trying to kill time, while time is killing us | dm for promos l TheTwitterEmpire@outlook.com l",459,125687,207,0,NA,"Sad Quotes",2009-12-10 06:07:23,FALSE,FALSE,"SadQuotes","turn on tweet notifications","en","95838017",271,FALSE,"http://pbs.twimg.com/profile_images/934002937239613440/Q868nBzy_normal.jpg",2010-08-26 10:13:16,"you believe me when i say im fine im not i never look you in the eyes anymore because you would know"
"sadquotes.362","we are trying to kill time, while time is killing us | dm for promos l TheTwitterEmpire@outlook.com l",459,125687,207,0,NA,"Sad Quotes",2009-12-10 06:07:23,FALSE,FALSE,"SadQuotes","turn on tweet notifications","en","95838017",271,FALSE,"http://pbs.twimg.com/profile_images/934002937239613440/Q868nBzy_normal.jpg",2010-08-22 08:16:56,"just let me try and love you maybe you might feel something"
"sadquotes.363","we are trying to kill time, while time is killing us | dm for promos l TheTwitterEmpire@outlook.com l",459,125687,207,0,NA,"Sad Quotes",2009-12-10 06:07:23,FALSE,FALSE,"SadQuotes","turn on tweet notifications","en","95838017",271,FALSE,"http://pbs.twimg.com/profile_images/934002937239613440/Q868nBzy_normal.jpg",2010-08-18 11:34:13,"you have no idea how many times ive found the one the one has broken my heart very single time "
"sadquotes.364","we are trying to kill time, while time is killing us | dm for promos l TheTwitterEmpire@outlook.com l",459,125687,207,0,NA,"Sad Quotes",2009-12-10 06:07:23,FALSE,FALSE,"SadQuotes","turn on tweet notifications","en","95838017",271,FALSE,"http://pbs.twimg.com/profile_images/934002937239613440/Q868nBzy_normal.jpg",2010-08-18 11:33:11,"i wish you would buy some glasses so you can see how much she loves you its practically tattooed on her face yet you dont notice"
"sadquotes.365","we are trying to kill time, while time is killing us | dm for promos l TheTwitterEmpire@outlook.com l",459,125687,207,0,NA,"Sad Quotes",2009-12-10 06:07:23,FALSE,FALSE,"SadQuotes","turn on tweet notifications","en","95838017",271,FALSE,"http://pbs.twimg.com/profile_images/934002937239613440/Q868nBzy_normal.jpg",2010-08-18 11:26:58,"now i know why you made me promise you to be good you werent going to be here anymore you couldnt watch over me i just miss you "
"sadquotes.366","we are trying to kill time, while time is killing us | dm for promos l TheTwitterEmpire@outlook.com l",459,125687,207,0,NA,"Sad Quotes",2009-12-10 06:07:23,FALSE,FALSE,"SadQuotes","turn on tweet notifications","en","95838017",271,FALSE,"http://pbs.twimg.com/profile_images/934002937239613440/Q868nBzy_normal.jpg",2010-08-18 11:21:19,"i only start crying when i remember one thing but when im actually crying everything comes back to me and i feel worse"
"sadquotes.367","we are trying to kill time, while time is killing us | dm for promos l TheTwitterEmpire@outlook.com l",459,125687,207,0,NA,"Sad Quotes",2009-12-10 06:07:23,FALSE,FALSE,"SadQuotes","turn on tweet notifications","en","95838017",271,FALSE,"http://pbs.twimg.com/profile_images/934002937239613440/Q868nBzy_normal.jpg",2010-08-18 11:19:02,"even though u wiped away the tears when u saw me i still saw them i know what is really going on in your soul now  it feels like my fault"
"sadquotes.368","we are trying to kill time, while time is killing us | dm for promos l TheTwitterEmpire@outlook.com l",459,125687,207,0,NA,"Sad Quotes",2009-12-10 06:07:23,FALSE,FALSE,"SadQuotes","turn on tweet notifications","en","95838017",271,FALSE,"http://pbs.twimg.com/profile_images/934002937239613440/Q868nBzy_normal.jpg",2010-08-18 11:16:58,"i can only tell you what it feels like  right now theres a steel knife in my windpipei cant breathebut i still fight while i can fight"
"sadquotes.369","we are trying to kill time, while time is killing us | dm for promos l TheTwitterEmpire@outlook.com l",459,125687,207,0,NA,"Sad Quotes",2009-12-10 06:07:23,FALSE,FALSE,"SadQuotes","turn on tweet notifications","en","95838017",271,FALSE,"http://pbs.twimg.com/profile_images/934002937239613440/Q868nBzy_normal.jpg",2010-08-18 11:11:44,"i know i should hate you and should never think about you again but i cant help but love you and think about you all the time"
"sadquotes.370","we are trying to kill time, while time is killing us | dm for promos l TheTwitterEmpire@outlook.com l",459,125687,207,0,NA,"Sad Quotes",2009-12-10 06:07:23,FALSE,FALSE,"SadQuotes","turn on tweet notifications","en","95838017",271,FALSE,"http://pbs.twimg.com/profile_images/934002937239613440/Q868nBzy_normal.jpg",2010-08-13 12:00:37,"sadly no make up can cover up the pain on my face"
"sadquotes.371","we are trying to kill time, while time is killing us | dm for promos l TheTwitterEmpire@outlook.com l",459,125687,207,0,NA,"Sad Quotes",2009-12-10 06:07:23,FALSE,FALSE,"SadQuotes","turn on tweet notifications","en","95838017",271,FALSE,"http://pbs.twimg.com/profile_images/934002937239613440/Q868nBzy_normal.jpg",2010-08-12 10:36:34,"maybe if i scream youll care"
"sadquotes.372","we are trying to kill time, while time is killing us | dm for promos l TheTwitterEmpire@outlook.com l",459,125687,207,0,NA,"Sad Quotes",2009-12-10 06:07:23,FALSE,FALSE,"SadQuotes","turn on tweet notifications","en","95838017",271,FALSE,"http://pbs.twimg.com/profile_images/934002937239613440/Q868nBzy_normal.jpg",2010-08-12 10:33:39,"first tears then heart ache then depression then nothing absolutely nothing no love or love or hope nothing"
"sadquotes.373","we are trying to kill time, while time is killing us | dm for promos l TheTwitterEmpire@outlook.com l",459,125687,207,0,NA,"Sad Quotes",2009-12-10 06:07:23,FALSE,FALSE,"SadQuotes","turn on tweet notifications","en","95838017",271,FALSE,"http://pbs.twimg.com/profile_images/934002937239613440/Q868nBzy_normal.jpg",2010-08-12 10:31:20,"why do you keep hurting me i have so many scars shed so many tears and so many risks have been taken yet you dont seem to notice"
"sadquotes.374","we are trying to kill time, while time is killing us | dm for promos l TheTwitterEmpire@outlook.com l",459,125687,207,0,NA,"Sad Quotes",2009-12-10 06:07:23,FALSE,FALSE,"SadQuotes","turn on tweet notifications","en","95838017",271,FALSE,"http://pbs.twimg.com/profile_images/934002937239613440/Q868nBzy_normal.jpg",2010-08-07 07:30:28,"even though you broke my heart so many times i would still run a mile in the rain to make sure you were alright"
"sadquotes.375","we are trying to kill time, while time is killing us | dm for promos l TheTwitterEmpire@outlook.com l",459,125687,207,0,NA,"Sad Quotes",2009-12-10 06:07:23,FALSE,FALSE,"SadQuotes","turn on tweet notifications","en","95838017",271,FALSE,"http://pbs.twimg.com/profile_images/934002937239613440/Q868nBzy_normal.jpg",2010-08-02 07:11:22,"my heart stopped when you walked away from me my blood stopped moving and i couldnt see or hear anything please come back"
"sadquotes.376","we are trying to kill time, while time is killing us | dm for promos l TheTwitterEmpire@outlook.com l",459,125687,207,0,NA,"Sad Quotes",2009-12-10 06:07:23,FALSE,FALSE,"SadQuotes","turn on tweet notifications","en","95838017",271,FALSE,"http://pbs.twimg.com/profile_images/934002937239613440/Q868nBzy_normal.jpg",2010-08-02 07:08:30,"i dont think youre real youre too perfect now im just waiting to wake up from this dream"
"sadquotes.377","we are trying to kill time, while time is killing us | dm for promos l TheTwitterEmpire@outlook.com l",459,125687,207,0,NA,"Sad Quotes",2009-12-10 06:07:23,FALSE,FALSE,"SadQuotes","turn on tweet notifications","en","95838017",271,FALSE,"http://pbs.twimg.com/profile_images/934002937239613440/Q868nBzy_normal.jpg",2010-08-02 07:01:10,"i miss falling asleep on your chest listening to your heart"
"sadquotes.378","we are trying to kill time, while time is killing us | dm for promos l TheTwitterEmpire@outlook.com l",459,125687,207,0,NA,"Sad Quotes",2009-12-10 06:07:23,FALSE,FALSE,"SadQuotes","turn on tweet notifications","en","95838017",271,FALSE,"http://pbs.twimg.com/profile_images/934002937239613440/Q868nBzy_normal.jpg",2010-07-28 08:59:17,"i still miss you even though its been a year or so you still make me cry sometimes"
"sadquotes.379","we are trying to kill time, while time is killing us | dm for promos l TheTwitterEmpire@outlook.com l",459,125687,207,0,NA,"Sad Quotes",2009-12-10 06:07:23,FALSE,FALSE,"SadQuotes","turn on tweet notifications","en","95838017",271,FALSE,"http://pbs.twimg.com/profile_images/934002937239613440/Q868nBzy_normal.jpg",2010-07-21 10:11:18,"american idol gives the people with the potential to succeed with their dream that its possible but with the people who dont the truth"
"sadquotes.380","we are trying to kill time, while time is killing us | dm for promos l TheTwitterEmpire@outlook.com l",459,125687,207,0,NA,"Sad Quotes",2009-12-10 06:07:23,FALSE,FALSE,"SadQuotes","turn on tweet notifications","en","95838017",271,FALSE,"http://pbs.twimg.com/profile_images/934002937239613440/Q868nBzy_normal.jpg",2010-07-21 10:09:42,"a show as simple as master chef or american idol is fulfilling helping peoples dreams come true giving them faith giving them hope"
"sadquotes.381","we are trying to kill time, while time is killing us | dm for promos l TheTwitterEmpire@outlook.com l",459,125687,207,0,NA,"Sad Quotes",2009-12-10 06:07:23,FALSE,FALSE,"SadQuotes","turn on tweet notifications","en","95838017",271,FALSE,"http://pbs.twimg.com/profile_images/934002937239613440/Q868nBzy_normal.jpg",2010-07-21 09:57:19,"people say that its going to be alright but they dont know because its not them going through it its not okay"
"sadquotes.382","we are trying to kill time, while time is killing us | dm for promos l TheTwitterEmpire@outlook.com l",459,125687,207,0,NA,"Sad Quotes",2009-12-10 06:07:23,FALSE,FALSE,"SadQuotes","turn on tweet notifications","en","95838017",271,FALSE,"http://pbs.twimg.com/profile_images/934002937239613440/Q868nBzy_normal.jpg",2010-07-21 09:55:53,"that was my heart you cut the wound healed but the scar was all that remained scars are forever ill never forget"
"sadquotes.383","we are trying to kill time, while time is killing us | dm for promos l TheTwitterEmpire@outlook.com l",459,125687,207,0,NA,"Sad Quotes",2009-12-10 06:07:23,FALSE,FALSE,"SadQuotes","turn on tweet notifications","en","95838017",271,FALSE,"http://pbs.twimg.com/profile_images/934002937239613440/Q868nBzy_normal.jpg",2010-07-21 09:54:55,"i didnt even notice the tears on my face when i was talking to my friends today i only found out because they said why are you crying"
"sadquotes.384","we are trying to kill time, while time is killing us | dm for promos l TheTwitterEmpire@outlook.com l",459,125687,207,0,NA,"Sad Quotes",2009-12-10 06:07:23,FALSE,FALSE,"SadQuotes","turn on tweet notifications","en","95838017",271,FALSE,"http://pbs.twimg.com/profile_images/934002937239613440/Q868nBzy_normal.jpg",2010-07-21 09:53:05,"i get home drop my stuff walk to my room and i sit in the corner and the tears just fall from my eyes it just hurts so much"
"sadquotes.385","we are trying to kill time, while time is killing us | dm for promos l TheTwitterEmpire@outlook.com l",459,125687,207,0,NA,"Sad Quotes",2009-12-10 06:07:23,FALSE,FALSE,"SadQuotes","turn on tweet notifications","en","95838017",271,FALSE,"http://pbs.twimg.com/profile_images/934002937239613440/Q868nBzy_normal.jpg",2010-07-21 09:51:56,"you will never understand that the reason my eyes are red coming when i come out of the shower is not because shampoo has got in my eyes"
"sadquotes.386","we are trying to kill time, while time is killing us | dm for promos l TheTwitterEmpire@outlook.com l",459,125687,207,0,NA,"Sad Quotes",2009-12-10 06:07:23,FALSE,FALSE,"SadQuotes","turn on tweet notifications","en","95838017",271,FALSE,"http://pbs.twimg.com/profile_images/934002937239613440/Q868nBzy_normal.jpg",2010-07-18 10:20:10," hello my heart is breaking please stop the pain make it stop"
"sadquotes.387","we are trying to kill time, while time is killing us | dm for promos l TheTwitterEmpire@outlook.com l",459,125687,207,0,NA,"Sad Quotes",2009-12-10 06:07:23,FALSE,FALSE,"SadQuotes","turn on tweet notifications","en","95838017",271,FALSE,"http://pbs.twimg.com/profile_images/934002937239613440/Q868nBzy_normal.jpg",2010-07-17 10:28:31,"i miss you "
"sadquotes.388","we are trying to kill time, while time is killing us | dm for promos l TheTwitterEmpire@outlook.com l",459,125687,207,0,NA,"Sad Quotes",2009-12-10 06:07:23,FALSE,FALSE,"SadQuotes","turn on tweet notifications","en","95838017",271,FALSE,"http://pbs.twimg.com/profile_images/934002937239613440/Q868nBzy_normal.jpg",2010-07-14 10:55:09,"even my weak arms cannot protect you from the broken heart break you are going to face i wish there was a way i could protect you im sorry"
"sadquotes.389","we are trying to kill time, while time is killing us | dm for promos l TheTwitterEmpire@outlook.com l",459,125687,207,0,NA,"Sad Quotes",2009-12-10 06:07:23,FALSE,FALSE,"SadQuotes","turn on tweet notifications","en","95838017",271,FALSE,"http://pbs.twimg.com/profile_images/934002937239613440/Q868nBzy_normal.jpg",2010-07-14 10:44:04,"one second i had everyone the next i didnt one second i had everything now nothing one second i had till forever now its demanding"
"sadquotes.390","we are trying to kill time, while time is killing us | dm for promos l TheTwitterEmpire@outlook.com l",459,125687,207,0,NA,"Sad Quotes",2009-12-10 06:07:23,FALSE,FALSE,"SadQuotes","turn on tweet notifications","en","95838017",271,FALSE,"http://pbs.twimg.com/profile_images/934002937239613440/Q868nBzy_normal.jpg",2010-07-10 03:07:16,"heres my heart take care of it please dont break it dont ignore it just love it as much as it loves you"
"sadquotes.391","we are trying to kill time, while time is killing us | dm for promos l TheTwitterEmpire@outlook.com l",459,125687,207,0,NA,"Sad Quotes",2009-12-10 06:07:23,FALSE,FALSE,"SadQuotes","turn on tweet notifications","en","95838017",271,FALSE,"http://pbs.twimg.com/profile_images/934002937239613440/Q868nBzy_normal.jpg",2010-07-10 03:05:20,"well i try to live without you but tears fall from my eyes im alone and i feel empty god im torn apart inside  stay miley cyrus"
"sadquotes.392","we are trying to kill time, while time is killing us | dm for promos l TheTwitterEmpire@outlook.com l",459,125687,207,0,NA,"Sad Quotes",2009-12-10 06:07:23,FALSE,FALSE,"SadQuotes","turn on tweet notifications","en","95838017",271,FALSE,"http://pbs.twimg.com/profile_images/934002937239613440/Q868nBzy_normal.jpg",2010-07-07 06:24:54,"its okay dont worry about me its not like i have feelings or anything"
"sadquotes.393","we are trying to kill time, while time is killing us | dm for promos l TheTwitterEmpire@outlook.com l",459,125687,207,0,NA,"Sad Quotes",2009-12-10 06:07:23,FALSE,FALSE,"SadQuotes","turn on tweet notifications","en","95838017",271,FALSE,"http://pbs.twimg.com/profile_images/934002937239613440/Q868nBzy_normal.jpg",2010-07-07 06:24:19,"you can throw stick and stones it will hurt not as much as you taking away the only thing i live for youve just took half my heart away"
"sadquotes.394","we are trying to kill time, while time is killing us | dm for promos l TheTwitterEmpire@outlook.com l",459,125687,207,0,NA,"Sad Quotes",2009-12-10 06:07:23,FALSE,FALSE,"SadQuotes","turn on tweet notifications","en","95838017",271,FALSE,"http://pbs.twimg.com/profile_images/934002937239613440/Q868nBzy_normal.jpg",2010-07-07 06:21:43,"why is it always me with the broken heart why is it always me to shed a tear why is always me having to loose someone"
"sadquotes.395","we are trying to kill time, while time is killing us | dm for promos l TheTwitterEmpire@outlook.com l",459,125687,207,0,NA,"Sad Quotes",2009-12-10 06:07:23,FALSE,FALSE,"SadQuotes","turn on tweet notifications","en","95838017",271,FALSE,"http://pbs.twimg.com/profile_images/934002937239613440/Q868nBzy_normal.jpg",2010-07-07 06:20:39,"every rose has its thorn just like ever night has its dawn just like every cowboy sings a sad sad song  every rose has its thorn"
"sadquotes.396","we are trying to kill time, while time is killing us | dm for promos l TheTwitterEmpire@outlook.com l",459,125687,207,0,NA,"Sad Quotes",2009-12-10 06:07:23,FALSE,FALSE,"SadQuotes","turn on tweet notifications","en","95838017",271,FALSE,"http://pbs.twimg.com/profile_images/934002937239613440/Q868nBzy_normal.jpg",2010-07-07 06:18:41,"was it somethin i sed or somethin i did did my words not come out rite though i tried not hurt u yeah i tried  every rose has its thorn"
"sadquotes.397","we are trying to kill time, while time is killing us | dm for promos l TheTwitterEmpire@outlook.com l",459,125687,207,0,NA,"Sad Quotes",2009-12-10 06:07:23,FALSE,FALSE,"SadQuotes","turn on tweet notifications","en","95838017",271,FALSE,"http://pbs.twimg.com/profile_images/934002937239613440/Q868nBzy_normal.jpg",2010-06-23 19:41:58," second to see you  minute know you  hour to like you  day to love you and entire life time to forget you"
"sadquotes.398","we are trying to kill time, while time is killing us | dm for promos l TheTwitterEmpire@outlook.com l",459,125687,207,0,NA,"Sad Quotes",2009-12-10 06:07:23,FALSE,FALSE,"SadQuotes","turn on tweet notifications","en","95838017",271,FALSE,"http://pbs.twimg.com/profile_images/934002937239613440/Q868nBzy_normal.jpg",2010-06-23 12:04:08,"i hope just once i have made you smile i never want to see a tear on your face ever"
"sadquotes.399","we are trying to kill time, while time is killing us | dm for promos l TheTwitterEmpire@outlook.com l",459,125687,207,0,NA,"Sad Quotes",2009-12-10 06:07:23,FALSE,FALSE,"SadQuotes","turn on tweet notifications","en","95838017",271,FALSE,"http://pbs.twimg.com/profile_images/934002937239613440/Q868nBzy_normal.jpg",2010-06-21 09:24:32,"i gave you my heart but you gave it away "
"sadquotes.400","we are trying to kill time, while time is killing us | dm for promos l TheTwitterEmpire@outlook.com l",459,125687,207,0,NA,"Sad Quotes",2009-12-10 06:07:23,FALSE,FALSE,"SadQuotes","turn on tweet notifications","en","95838017",271,FALSE,"http://pbs.twimg.com/profile_images/934002937239613440/Q868nBzy_normal.jpg",2010-06-21 09:23:58,"yes it is raining yes i am outside youre house talking to you no you cannot make out my tears on my face"
"sadquotes.401","we are trying to kill time, while time is killing us | dm for promos l TheTwitterEmpire@outlook.com l",459,125687,207,0,NA,"Sad Quotes",2009-12-10 06:07:23,FALSE,FALSE,"SadQuotes","turn on tweet notifications","en","95838017",271,FALSE,"http://pbs.twimg.com/profile_images/934002937239613440/Q868nBzy_normal.jpg",2010-06-21 09:23:09,"scarring the heart is like scarring the face it shows it is too obvious what has happened to you"
"sadquotes.402","we are trying to kill time, while time is killing us | dm for promos l TheTwitterEmpire@outlook.com l",459,125687,207,0,NA,"Sad Quotes",2009-12-10 06:07:23,FALSE,FALSE,"SadQuotes","turn on tweet notifications","en","95838017",271,FALSE,"http://pbs.twimg.com/profile_images/934002937239613440/Q868nBzy_normal.jpg",2010-06-21 09:22:21,"i might want to forget you but i promise i will never forget you"
"sadquotes.403","we are trying to kill time, while time is killing us | dm for promos l TheTwitterEmpire@outlook.com l",459,125687,207,0,NA,"Sad Quotes",2009-12-10 06:07:23,FALSE,FALSE,"SadQuotes","turn on tweet notifications","en","95838017",271,FALSE,"http://pbs.twimg.com/profile_images/934002937239613440/Q868nBzy_normal.jpg",2010-06-21 09:21:05,"life is unfair life takes away people you love but leaves people you hate still in your life why them of all peoplewhy the people u need"
"sadquotes.404","we are trying to kill time, while time is killing us | dm for promos l TheTwitterEmpire@outlook.com l",459,125687,207,0,NA,"Sad Quotes",2009-12-10 06:07:23,FALSE,FALSE,"SadQuotes","turn on tweet notifications","en","95838017",271,FALSE,"http://pbs.twimg.com/profile_images/934002937239613440/Q868nBzy_normal.jpg",2010-06-21 09:12:52,"i wish i could have been exactly who you want me to be i wish i could live up  your expectations i wish you knew how i felt when i saw u"
"sadquotes.405","we are trying to kill time, while time is killing us | dm for promos l TheTwitterEmpire@outlook.com l",459,125687,207,0,NA,"Sad Quotes",2009-12-10 06:07:23,FALSE,FALSE,"SadQuotes","turn on tweet notifications","en","95838017",271,FALSE,"http://pbs.twimg.com/profile_images/934002937239613440/Q868nBzy_normal.jpg",2010-06-21 09:09:36,"i cant forget you everything reminds me of you the door u wed outside for me the moon u watched with me the road u walked with me on"
"sadquotes.406","we are trying to kill time, while time is killing us | dm for promos l TheTwitterEmpire@outlook.com l",459,125687,207,0,NA,"Sad Quotes",2009-12-10 06:07:23,FALSE,FALSE,"SadQuotes","turn on tweet notifications","en","95838017",271,FALSE,"http://pbs.twimg.com/profile_images/934002937239613440/Q868nBzy_normal.jpg",2010-06-21 09:08:20,"oh look its our song on the radio you know the one we danced to and sang along to under the stars that night yeah that one"
"sadquotes.407","we are trying to kill time, while time is killing us | dm for promos l TheTwitterEmpire@outlook.com l",459,125687,207,0,NA,"Sad Quotes",2009-12-10 06:07:23,FALSE,FALSE,"SadQuotes","turn on tweet notifications","en","95838017",271,FALSE,"http://pbs.twimg.com/profile_images/934002937239613440/Q868nBzy_normal.jpg",2010-06-21 09:05:43,"everyone i have been asked to help another person in need of support their quotes are a pure and truthful as mine it is herquotes xx"
"sadquotes.408","we are trying to kill time, while time is killing us | dm for promos l TheTwitterEmpire@outlook.com l",459,125687,207,0,NA,"Sad Quotes",2009-12-10 06:07:23,FALSE,FALSE,"SadQuotes","turn on tweet notifications","en","95838017",271,FALSE,"http://pbs.twimg.com/profile_images/934002937239613440/Q868nBzy_normal.jpg",2010-06-21 09:04:26,"i know what someone else is going through is much worse but that doesnt make what im going through any easier  quotesforyou"
